slug,name,category,history_source_mode,has_avax_history,has_total_history,avax_history_days,total_history_days,current_avax_core_tvl,current_total_core_tvl,current_non_avax_core_tvl,current_avax_share,active_chain_count_core,data_quality_score_v2,current_status,current_tvl_band_avax,low_tvl_now_avax,migrated_candidate,core_eligible,core_universe_status,boundary_reason,label_confidence_v2,structural_decay_label_v2,structural_decay_target_v2,avax_peak_tvl,avax_current_tvl,avax_drawdown_from_peak,avax_tvl_30d_change,avax_tvl_90d_change,avax_consecutive_decline_days,avax_volatility_full,avax_only,num_chains,old_label,launch_date,decay_mode_v2,stage1_terminal_prob,stage1_score_confidence,risk_uncertainty,risk_band,reason_1,reason_2,reason_3,stage2_terminal_mode_prob,stage2_terminal_mode_oof_prob,stage1_terminal_prob_stage1,stage1_score_confidence_stage1,reason_1_stage1,reason_2_stage1,reason_3_stage1,composite_terminal_prob,composite_watch_band
gaj-finance,Gaj Finance,Yield,total_only,0,1,0,1531,0.0,17625.54822,17625.54822,0.0,1.0,0.25,no_avax_core_history,unknown,,0,0,boundary_excluded,no_avax_core_history_total_only,0.25,missing_avax_history,,,,,,,,,0,2,alive,,not_core_eligible,,,,,,,,,,,,,,,,not_core_eligible
galaxygoogle-dao,GalaxyGoogle DAO,Reserve Currency,avax_core,1,1,634,634,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,dead,2021-12-06,terminal_global_decay,0.9955967130257589,0.995419080855923,0.004580919144077021,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9955967130257589,0.995419080855923,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9952819375380477,terminal_risk
gamma,Gamma,Liquidity Manager,avax_core,1,1,871,1568,1105.23802,4745298.17486,4744192.93684,0.0002329122384459,15.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,resilient_or_unproven,0.0,342906.0,1105.0,0.9967775425335224,0.1228426395939086,-0.3264311814859927,316.0,1.0170788713591112,0,36,alive,2023-07-19,avax_side_decay_but_globally_alive,0.12718685803963564,0.830117756269916,0.16988224373008404,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.01974439817780773,0.05214046362507015,0.12718685803963564,0.830117756269916,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0025112279681188724,monitor
genius,Genius,Yield,avax_core,1,1,1105,1105,1.38399,22.85049,21.4665,0.0605671913381288,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,4003.0,1.0,0.9997501873594804,0.0,0.0,11.0,6.587007324200367,0,5,dead,2023-02-28,terminal_global_decay,0.9510978587887595,0.9465918136934097,0.053408186306590236,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9974919657657049,0.9974413954894389,0.9510978587887595,0.9465918136934097,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9487124727987525,terminal_risk
geode,Geode,Liquid Staking,avax_core,1,1,1258,1258,471862.54128,471862.54128,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,4458586.0,471862.0,0.8941677922103555,0.124591859594934,-0.3377333518597271,430.0,0.5480036673170516,1,1,alive,2022-09-28,resilient_or_unproven,0.1597487104726304,0.8355381234894945,0.16446187651050542,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07998301720647144,,0.1597487104726304,0.8355381234894945,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.012777183858444022,monitor
glacier-exchange-v2,Glacier Exchange V2,Dexs,avax_core,1,1,1073,1073,8498.89125,8498.89125,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,17185240.0,8498.0,0.9995055058876106,-0.0194970004614674,-0.2675801447776629,578.0,3.1115172075928546,1,1,dead,2023-04-01,terminal_global_decay,0.9020642364050391,0.9375695081875077,0.06243049181249225,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9652022990586269,0.9502378065662316,0.9020642364050391,0.9375695081875077,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8706744748767085,terminal_risk
glacier-exchange-v3,Glacier Exchange V3,Dexs,avax_core,1,1,891,891,2293.14073,2293.14073,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,137903.0,2293.0,0.9833723704342908,0.0017467248908296,-0.00520381613183,350.0,2.6800925287939514,1,1,dead,2023-09-30,terminal_global_decay,0.9139275292941582,0.9283620711284823,0.07163792887151761,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9964955290843203,0.9922437629524041,0.9139275292941582,0.9283620711284823,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9107246968487078,terminal_risk
gmd-protocol,GMD Protocol,Yield Aggregator,avax_core,1,1,991,1232,229116.58088,827256.59687,598140.01599,0.2769595089925946,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,3317514.0,229116.0,0.9309374429165936,0.0010573457127252,-0.0058835525202518,538.0,1.2405805461095878,0,2,alive,2023-06-22,resilient_or_unproven,0.22168086722080868,0.834068955445818,0.165931044554182,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06840557418202435,,0.22168086722080868,0.834068955445818,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.015164207007408519,monitor
gmx-v1-perps,GMX V1 Perps,Derivatives,avax_core,1,1,1542,1650,1910667.10216,3181053.59406,1270386.4919,0.6006397080916209,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,125879544.0,1910667.0,0.9848214655115052,0.0383303398935404,-0.3228200390784074,614.0,0.6167380040971416,0,2,alive,2021-12-23,resilient_or_unproven,0.0655589412605307,0.9317388452459524,0.0682611547540476,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03752583206780471,,0.0655589412605307,0.9317388452459524,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0024601538202857483,monitor
gmx-v2-perps,GMX V2 Perps,Derivatives,avax_core,1,1,943,943,11052033.42784,257911989.53009,246859956.10225,0.0428519567778782,3.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,68011626.0,11052033.0,0.8374978860231925,-0.0825840337407487,-0.3204227582167289,236.0,0.5982743693595364,0,3,alive,2023-08-09,resilient_or_unproven,0.061510298387857675,0.9614083871570698,0.03859161284293019,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10543868650311888,,0.061510298387857675,0.9614083871570698,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0064855650684306244,monitor
goldlink,GoldLink,Leveraged Farming,avax_core,1,1,552,595,15.03124,3031.25947,3016.22823,0.0049587440958988,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,200448.0,15.0,0.9999251676245212,0.0,0.0,29.0,2.0995687530334983,0,2,dead,2024-09-03,terminal_global_decay,0.4997845541505851,0.6509164525082822,0.3490835474917177,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.976916726617114,0.9019500266342265,0.4997845541505851,0.6509164525082822,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.48824789065458335,elevated
goldstation-dex-v3,GOLDSTATION DEX V3,Dexs,avax_core,1,1,426,426,59953.39763,59953.39763,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,censored,,254975.0,59953.0,0.7648671438376311,-0.012940401712216,-0.0807139133368088,170.0,0.3860732464547116,1,1,alive,2025-01-07,resilient_or_unproven,0.2477559659622937,0.8578535236433639,0.14214647635663616,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.20431532121642332,,0.2477559659622937,0.8578535236433639,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05062033976887128,monitor
gondola-finance,Gondola Finance,Dexs,avax_core,1,1,1777,1777,65.95341,65.95341,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,25220375.0,65.0,0.9999974227187344,0.03125,-0.2666666666666666,628.0,5.278193727001252,1,1,dead,2021-04-26,terminal_global_decay,0.8241179822050124,0.8836972138551726,0.11630278614482731,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9885365577095296,0.9820474551089164,0.8241179822050124,0.8836972138551726,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8146707532754663,terminal_risk
granary-finance,Granary Finance,Lending,avax_core,1,1,1368,1463,2591.69677,156063.74323,153472.04645999998,0.0166066551805083,2.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,resilient_or_unproven,0.0,413501.0,2591.0,0.993733993388166,0.038877755511022,-0.1947809878844361,376.0,1.260111538729225,0,8,alive,2022-06-09,avax_side_decay_but_globally_alive,0.03515430060968084,0.9544593389312946,0.04554066106870535,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03922824411223484,0.08235782454688508,0.03515430060968084,0.9544593389312946,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0013790414859114462,monitor
grape-finance,Grape Finance,Algo-Stables,avax_core,1,1,1509,1509,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-01-20,terminal_global_decay,0.9986653276900738,0.9990058730572831,0.0009941269427169263,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9986653276900738,0.9990058730572831,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9983495820056304,terminal_risk
grave-finance,Grave Finance,Algo-Stables,avax_core,1,1,1468,1468,389.60198,389.60198,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,17982599.0,389.0,0.9999783679767312,0.0103626943005181,-0.1275167785234899,739.0,35.03187376575785,1,1,dead,2022-03-02,terminal_global_decay,0.9850450781883894,0.9793185815894574,0.02068141841054261,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9928026224563418,0.9736902552607603,0.9850450781883894,0.9793185815894574,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9779553368631452,terminal_risk
grim-finance,Grim Finance,Yield,avax_core,1,1,1092,1648,20.97878,23590.67248,23569.6937,0.000889282830652,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,42412.0,20.0,0.9995284353484862,0.0,-0.2222222222222222,321.0,3.200038512651648,0,6,alive,2023-03-12,terminal_global_decay,0.719713501188155,0.8077125326161547,0.19228746738384528,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8890611780726568,0.7592905797941905,0.719713501188155,0.8077125326161547,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.6398693332411376,elevated
gro,Gro,Yield,avax_core,1,1,1546,1744,25556.72398,1782383.23863,1756826.51465,0.0143385122941594,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,3724668.0,25556.0,0.993138717329974,0.0001173984503404,0.0002739726027397,801.0,2.3842517631912603,0,2,alive,2021-12-14,native_revival_or_threshold_boundary,0.4121401619379268,0.7044938455164259,0.2955061544835741,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03298165973242736,0.059955892013128065,0.4121401619379268,0.7044938455164259,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.013593066583104212,monitor
growth-defi,Growth DeFi,Yield,avax_core,1,1,1586,1858,22316.64657,22316.64747,0.0008999999990919,0.999999959671362,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,236472.0,22316.0,0.905629419127846,-0.0002239942657467,-0.0033494105037513,667.0,1.1011979451445877,0,3,alive,2022-06-02,resilient_or_unproven,0.37125360986649736,0.7657677000198074,0.2342322999801926,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1822499861508751,,0.37125360986649736,0.7657677000198074,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06766096525663153,monitor
guru-network-classic,Guru Network Classic,Yield,avax_core,1,1,1050,1484,68.96964,3233053.02213,3232984.05249,2.133266591296465e-05,3.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,14115.0,68.0,0.9951824300389656,0.1311475409836065,-0.3428571428571428,538.0,1.6714327112449472,0,10,alive,2023-04-22,multichain_relocation,0.6093901315923482,0.5722598089866456,0.42774019101335436,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05955883253203824,0.08523729635672966,0.6093901315923482,0.5722598089866456,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03629456479418541,monitor
gyroscope-protocol,Gyroscope Protocol,Dexs,avax_core,1,1,358,1107,15900.19508,1808656.58989,1792756.39481,0.0087911631035314,9.0,0.996164,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.996164,censored,,2690279.0,15900.0,0.9940898323185068,-0.9844402106212858,-0.98444031720186,180.0,0.3061631228409187,0,10,alive,2025-01-18,resilient_or_unproven,0.03998382143443759,0.9685061649388037,0.027764339065852968,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07642112352533104,,0.03998382143443759,0.9685061649388037,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.003055608556855934,monitor
hakuswap,HakuSwap,Dexs,avax_core,1,1,1515,1515,26074.3556,26074.3556,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,8189138.0,26074.0,0.9968160263021578,0.032264449722882,-0.1833442951548748,781.0,2.9977776288044087,1,1,alive,2022-01-13,native_revival_or_threshold_boundary,0.482311076028084,0.9030495691408569,0.09695043085914315,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.020478204803816586,0.043563251083861124,0.482311076028084,0.9030495691408569,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.009876864994052256,monitor
hashflow,Hashflow,DEX Aggregator,avax_core,1,1,1382,1382,10243.31852,582462.77663,572219.45811,0.0175862199800398,5.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,insufficient_early_window,,8927359.0,10243.0,0.998852628196088,0.0125531283977463,-0.0796046720575022,693.0,2.1395182324654898,0,6,alive,2022-02-22,resilient_or_unproven,,,,,,,,0.16539720602604085,,,,,,,,nan
hedgefarm,HedgeFarm,Yield,avax_core,1,1,1237,1237,36363.84572,36363.84572,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,478480.0,36363.0,0.9240030931282396,0.000220046209704,0.0002750728943169,548.0,1.065232423017286,1,1,alive,2022-10-19,resilient_or_unproven,0.16850327056405917,0.8139365841825514,0.1860634158174486,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16407905076825202,,0.16850327056405917,0.8139365841825514,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.027647856685496772,monitor
hermes-finance,Hermes Finance,Algo-Stables,avax_core,1,1,1517,1517,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-01-12,terminal_global_decay,0.9986659477246425,0.9990060093295723,0.0009939906704276589,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9986659477246425,0.9990060093295723,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9983502018441642,terminal_risk
homora-v2,Homora V2,Leveraged Farming,avax_core,1,1,1484,1854,397914.70785,110273717.07445998,109875802.36661,0.0036084274513147,5.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,679064663.0,397914.0,0.9994140263487692,-0.0780297132476969,-0.1183306744660108,725.0,2.417723377557627,0,5,alive,2021-10-20,native_revival_or_threshold_boundary,0.038092666198145525,0.9519446939700941,0.04805530602990598,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02540564272340585,0.09118440480205399,0.038092666198145525,0.9519446939700941,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0009677686678120439,monitor
honeyfarm,HoneyFarm,Yield,avax_core,1,1,1544,1544,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,dead,2021-12-16,terminal_global_decay,0.9950621487120734,0.994488189319154,0.005511810680846093,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9950621487120734,0.994488189319154,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9947475422363129,terminal_risk
hot-takes,Hot Takes,SoFi,avax_core,1,1,851,851,612.98383,612.98383,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,17266.0,612.0,0.96455461600834,0.0849557522123893,-0.3307860262008734,445.0,1.0696721694198383,1,1,dead,2023-11-09,terminal_global_decay,0.9062439707339823,0.9402932648525746,0.05970673514742538,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9934320533881437,0.98180216831652,0.9062439707339823,0.9402932648525746,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9002918087168849,terminal_risk
hubble-exchange,Hubble Exchange,Derivatives,avax_core,1,1,1309,1309,78486.07253,78486.07253,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,4744985.0,78486.0,0.9834591679425752,0.0038626334974739,-0.0248971934750469,691.0,1.6219995254191242,1,1,alive,2022-08-08,native_revival_or_threshold_boundary,0.18252325961369012,0.9026761104378994,0.09732388956210061,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.01882079451288716,0.01934672786022954,0.18252325961369012,0.9026761104378994,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0034352327630116177,monitor
